molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL256665,O=C1CC(c2ccc(O)cc2)Oc2c1ccc1ccccc21,active,630.0
CHEMBL1783176,c1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active,36.0
CHEMBL1783178,N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active,534.0
CHEMBL1783178,N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active,34.0
CHEMBL1783178,N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active,78.0
CHEMBL1783177,Oc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active,32.0
CHEMBL95109,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active,91.0
CHEMBL95109,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active,60.0
CHEMBL95109,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active,600.0
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,4.2
CHEMBL1784788,O=C(C(=Cc1ccccc1)n1cncn1)c1ccc(Cl)cc1Cl,active,441.0
CHEMBL1485809,COc1ccc(C(=O)OC(COc2ccccc2)Cn2ccnc2)cc1,active,16.5
CHEMBL1784789,O=S(=O)(NCCCn1ccnc1)c1ccc2c(c1)OCCO2,active,119.0
CHEMBL1784790,O=c1oc2cc(OCC(O)Cn3cncn3)ccc2c2c1CCC2,inactive,21700.0
CHEMBL1784791,COc1cc(CC(=O)N2CCOC(Cn3ccnc3)C2)cc(OC)c1OC,active,59.2
CHEMBL1784792,COc1ccc2c(c1)OC1(CCN(C(=O)Cn3cncn3)CC1)CC2=O,intermediate,5790.0
CHEMBL1784793,O=C(Cn1cncn1)NC(CCc1ccccc1)c1ccc2c(c1)OCCO2,active,991.0
CHEMBL1784794,CCc1[nH]c2ccc(C(=O)NCC(C)n3cncn3)cc2c1C,inactive,10600.0
CHEMBL1784795,CC(CNC(=O)c1cc2c([nH]c1=O)CCCCC2)n1cncn1,inactive,25000.0
CHEMBL1784796,Cc1ncc(CNc2ccc(OCC(O)Cn3ccnc3)cc2)cn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,intermediate,3500.0
CHEMBL1784797,O=C(CCn1ccnc1)NC[C@H]1CC[C@H](c2ncncc2-c2ccccn2)CC1,intermediate,3100.0
CHEMBL1784798,O=C(Cn1ccnc1)Nc1ccccc1Oc1ccc(F)cc1,active,248.0
CHEMBL1784800,COc1ccc(C(C)NC(=O)c2ccccc2Cn2cncn2)cc1F,intermediate,3100.0
CHEMBL1784801,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(C)(C)C,active,9.4
CHEMBL1784803,COc1cc2c(cc1-c1cncn1CCCn1ccnc1C)OCCCO2.Cl,active,498.0
CHEMBL1784804,COc1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1.Cc1ccc(S(=O)(=O)O)cc1,active,78.8
CHEMBL1784805,CC(=O)c1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1,active,66.5
CHEMBL1521315,Cc1ccc(C(=O)NCCCn2ccnc2)cc1[N+](=O)[O-],active,1000.0
CHEMBL1389987,Cc1ccc(C(=O)NCCCn2ccnc2)cn1,inactive,10600.0
CHEMBL1784806,CCOc1ccc(S(=O)(=O)NCCCn2ccnc2)c2ccccc12,active,761.0
CHEMBL1303900,Cc1cc(C)c(S(=O)(=O)NCCCn2ccnc2)cc1C,active,172.0
CHEMBL1784807,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C,active,61.6
CHEMBL1351273,COc1cc(Cl)c(S(=O)(=O)NCCCn2ccnc2)cc1Cl,active,63.7
CHEMBL1784808,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C(C)(C)C,active,440.0
CHEMBL1538978,C=CCN(c1ccc(C(=O)NCCCn2ccnc2)cc1)S(C)(=O)=O,intermediate,2500.0
CHEMBL1784809,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1F,active,100.0
CHEMBL1784810,CC(C)(C(=O)Nc1ccccc1Oc1ccc(F)cc1)n1cncn1,inactive,13200.0
CHEMBL1784811,O=C(Cc1ccc(F)cc1)N1CCOC(Cn2ccnc2)C1,active,34.5
CHEMBL1784812,O=C(Cc1ccc2c(c1)OCO2)N1CCOC(Cn2ccnc2)C1,active,46.7
CHEMBL1784813,CC1(C)Oc2ccc(S(=O)(=O)NCCCn3ccnc3)cc2NC1=O,active,499.0
CHEMBL224789,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnn2)cc1,active,8.0
CHEMBL1824742,CCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,intermediate,4700.0
CHEMBL1824743,CCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,intermediate,5070.0
CHEMBL1824744,CCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,inactive,10600.0
CHEMBL1824745,CCCCCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,inactive,16020.0
CHEMBL1824746,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(C3CCCCC3)nn2)cc1,inactive,19320.0
CHEMBL1824747,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(-c3ccccc3)nn2)cc1,inactive,10330.0
CHEMBL1824748,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccccc3)nn2)cc1,inactive,10970.0
CHEMBL1824749,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc(Cl)cc3)nn2)cc1,inactive,16110.0
CHEMBL1824750,N#Cc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,intermediate,4640.0
CHEMBL1824751,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc([N+](=O)[O-])cc3)nn2)cc1,intermediate,7730.0
CHEMBL1824752,Cc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,inactive,10950.0
CHEMBL1824753,COc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,inactive,12160.0
CHEMBL1824754,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,inactive,13350.0
CHEMBL1824755,c1ccc(C(c2ccccc2)n2ccnn2)cc1,intermediate,4580.0
CHEMBL1824756,CCCc1cn(C(c2ccccc2)c2ccccc2)nn1,inactive,10960.0
CHEMBL1824757,CCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,inactive,14830.0
CHEMBL1824758,CCCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,inactive,19360.0
CHEMBL1824759,CCCCCCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,inactive,13540.0
CHEMBL1824760,c1ccc(C(c2ccccc2)n2cc(C3CCCCC3)nn2)cc1,inactive,13720.0
CHEMBL1824761,c1ccc(-c2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive,12940.0
CHEMBL1824762,c1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive,31260.0
CHEMBL1824763,Clc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive,13370.0
CHEMBL1824764,N#Cc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive,16410.0
CHEMBL1824765,O=[N+]([O-])c1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive,11610.0
CHEMBL1824766,Cc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive,26770.0
CHEMBL1824767,COc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive,15210.0
CHEMBL1824768,c1ccc(-c2ccc(OCc3cn(C(c4ccccc4)c4ccccc4)nn3)cc2)cc1,inactive,15480.0
CHEMBL1824769,N#Cc1ccc(Cn2ccnn2)cc1,active,100.0
CHEMBL1825017,N#Cc1ccc(Cn2nccn2)cc1,inactive,12200.0
CHEMBL1825018,c1ccc(Cn2ccnn2)cc1,inactive,11880.0
CHEMBL1825019,c1ccc(Cn2nccn2)cc1,inactive,16310.0
CHEMBL1825020,N#Cc1ccc(Cn2cncn2)cc1,active,150.0
CHEMBL349822,N#Cc1ccc(Cn2ccnc2)cc1,active,7.0
CHEMBL1825021,c1ccc(Cn2cncn2)cc1,intermediate,4110.0
CHEMBL14192,c1ccc(Cn2ccnc2)cc1,active,150.0
CHEMBL1825022,N#Cc1ccc(C(c2ccc(C#N)cc2)n2nccn2)cc1,inactive,79980.0
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,8.0
CHEMBL29482,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,active,4.0
CHEMBL1825023,c1ccc(C(c2ccccc2)n2nccn2)cc1,inactive,12010.0
CHEMBL1825024,c1ccc(C(c2ccccc2)n2cncn2)cc1,intermediate,1100.0
CHEMBL336638,c1ccc(C(c2ccccc2)n2ccnc2)cc1,active,20.0
CHEMBL1825025,CCCc1cn(Cc2ccc(C#N)cc2)nn1,intermediate,4370.0
CHEMBL1825026,CCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,intermediate,5260.0
CHEMBL1825027,CCCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,intermediate,3070.0
CHEMBL1825028,CCCCCCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,intermediate,7880.0
CHEMBL1825029,N#Cc1ccc(Cn2cc(C3CCCCC3)nn2)cc1,inactive,10700.0
CHEMBL1825030,N#Cc1ccc(Cn2cc(-c3ccccc3)nn2)cc1,intermediate,3380.0
CHEMBL1825031,N#Cc1ccc(Cn2cc(COc3ccccc3)nn2)cc1,intermediate,6090.0
CHEMBL1825032,N#Cc1ccc(Cn2cc(COc3ccc(Cl)cc3)nn2)cc1,intermediate,3910.0
CHEMBL1825033,N#Cc1ccc(Cn2cc(COc3ccc(C#N)cc3)nn2)cc1,intermediate,9160.0
CHEMBL1825034,N#Cc1ccc(Cn2cc(COc3ccc([N+](=O)[O-])cc3)nn2)cc1,intermediate,5620.0
CHEMBL1825035,Cc1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1,intermediate,4170.0
CHEMBL1825036,COc1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1,intermediate,2340.0
CHEMBL1825037,N#Cc1ccc(Cn2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,inactive,11570.0
CHEMBL1825038,CCCc1cn(Cc2ccccc2)nn1,inactive,12630.0
CHEMBL1825039,CCCCCCc1cn(Cc2ccccc2)nn1,intermediate,7470.0
CHEMBL1825040,CCCCCCCc1cn(Cc2ccccc2)nn1,intermediate,9530.0
CHEMBL1825041,CCCCCCCCCCc1cn(Cc2ccccc2)nn1,intermediate,6400.0
CHEMBL1825042,c1ccc(Cn2cc(C3CCCCC3)nn2)cc1,intermediate,7980.0
CHEMBL1825043,c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,intermediate,9770.0
CHEMBL272339,c1ccc(Cn2cc(COc3ccccc3)nn2)cc1,inactive,10600.0
CHEMBL1825044,Clc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,intermediate,5040.0
CHEMBL1825045,N#Cc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,intermediate,1360.0
CHEMBL1825046,O=[N+]([O-])c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,intermediate,2780.0
CHEMBL1825047,Cc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,intermediate,2270.0
CHEMBL1825048,COc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,inactive,17340.0
CHEMBL1825049,c1ccc(Cn2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,inactive,10700.0
CHEMBL1098737,O=C1/C(=C\c2cccnc2)C(c2ccc(Cl)cc2)Cn2cccc21,active,110.0
CHEMBL9165,O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,active,150.0
CHEMBL1915151,C=CCOC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)OC,inactive,44800.0
CHEMBL1915152,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC(C)C,inactive,64500.0
CHEMBL1915156,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(C)cc1,inactive,63200.0
CHEMBL1915159,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(C)(=O)=O,inactive,68100.0
CHEMBL1915161,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,inactive,58600.0
CHEMBL1915167,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC(C)C,inactive,47300.0
CHEMBL1915176,CC(C)CN1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,inactive,72000.0
CHEMBL1915401,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(O)cc1,inactive,57400.0
CHEMBL1915403,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(O)cc1,inactive,10500.0
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,active,230.0
CHEMBL264401,c1ccc(-c2nsc(-c3ccccc3)n2)cc1,inactive,50000.0
CHEMBL1939366,c1cncc(-c2nsc(-c3cccnc3)n2)c1,active,200.0
CHEMBL1454842,c1cc(-c2nsc(-c3ccncc3)n2)ccn1,active,800.0
CHEMBL1939519,Clc1ccc(-c2nsc(-c3ccc(Cl)cc3)n2)cc1,inactive,50000.0
CHEMBL1939520,Fc1ccc(-c2nsc(-c3ccc(F)cc3)n2)cc1,inactive,50000.0
CHEMBL1939521,Brc1ccc(-c2nsc(-c3ccc(Br)cc3)n2)cc1,inactive,50000.0
CHEMBL1939522,COc1ccc(-c2nsc(-c3ccc(OC)cc3)n2)cc1,inactive,50000.0
CHEMBL1939523,Brc1ccccc1-c1nsc(-c2ccccc2Br)n1,inactive,50000.0
CHEMBL1939524,Clc1ccccc1-c1nsc(-c2ccccc2Cl)n1,inactive,50000.0
CHEMBL1939525,FC(F)(F)c1ccc(-c2nsc(-c3ccc(C(F)(F)F)cc3)n2)cc1,inactive,50000.0
CHEMBL1939526,CC(C)(C)c1ccc(-c2nsc(-c3ccc(C(C)(C)C)cc3)n2)cc1,inactive,50000.0
CHEMBL1939527,Ic1ccc(-c2nsc(-c3ccc(I)cc3)n2)cc1,inactive,50000.0
CHEMBL1939528,Ic1cccc(-c2nsc(-c3cccc(I)c3)n2)c1,inactive,50000.0
CHEMBL1939529,Fc1cccc(-c2nsc(-c3cccc(F)c3)n2)c1,inactive,50000.0
CHEMBL1939530,Fc1ccccc1-c1nsc(-c2ccccc2F)n1,inactive,50000.0
CHEMBL1939531,Brc1cccc(-c2nsc(-c3cccc(Br)c3)n2)c1,inactive,50000.0
CHEMBL1939532,Clc1cccc(-c2nsc(-c3cccc(Cl)c3Cl)n2)c1Cl,inactive,50000.0
CHEMBL1939533,Cc1cc(Cl)ccc1-c1nsc(-c2ccc(Cl)cc2C)n1,inactive,50000.0
CHEMBL1939534,Cc1cccc(-c2nsc(-c3cccc(C)c3)n2)c1,inactive,50000.0
CHEMBL1939535,FC(F)(F)c1ccccc1-c1nsc(-c2ccccc2C(F)(F)F)n1,inactive,50000.0
CHEMBL1939536,Clc1ccc(Cl)c(-c2nsc(-c3cc(Cl)ccc3Cl)n2)c1,inactive,50000.0
CHEMBL1939537,Clc1ccc(-c2nsc(-c3ccc(Cl)c(Cl)c3)n2)cc1Cl,inactive,50000.0
CHEMBL1939538,Cc1c(Cl)cccc1-c1nsc(-c2cccc(Cl)c2C)n1,inactive,50000.0
CHEMBL1939539,Cc1ccc(-c2nsc(-c3ccc(C)cc3)n2)cc1,inactive,50000.0
CHEMBL1939540,c1ccc2cc(-c3nsc(-c4ccc5ccccc5c4)n3)ccc2c1,inactive,50000.0
CHEMBL1939541,CCCCc1ccc(-c2nsc(-c3ccc(CCCC)cc3)n2)cc1,inactive,50000.0
CHEMBL1939542,Cc1ccc(Cl)cc1-c1nsc(-c2cc(Cl)ccc2C)n1,inactive,50000.0
CHEMBL1939543,Cc1cc(Br)ccc1-c1nsc(-c2ccc(Br)cc2C)n1,inactive,50000.0
CHEMBL1939544,Ic1ccccc1-c1nsc(-c2ccccc2I)n1,inactive,50000.0
CHEMBL1939545,Cc1ccc(-c2nsc(-c3ccc(C)cc3Br)n2)c(Br)c1,inactive,50000.0
CHEMBL1939546,Clc1ccc(-c2nsc(-c3ccc(Cl)cc3Cl)n2)c(Cl)c1,inactive,50000.0
CHEMBL1939547,O=[N+]([O-])c1ccc(-c2nsc(-c3ccc([N+](=O)[O-])cc3)n2)cc1,inactive,50000.0
CHEMBL1939548,N#Cc1ccc(-c2nsc(-c3ccc(C#N)cc3)n2)cc1,inactive,50000.0
CHEMBL1939549,N#Cc1cccc(-c2nsc(-c3cccc(C#N)c3)n2)c1,inactive,50000.0
CHEMBL1939550,COc1cccc(-c2nsc(-c3cccc(OC)c3)n2)c1,inactive,50000.0
CHEMBL1939551,Oc1ccc(-c2nsc(-c3ccc(O)cc3)n2)cc1,inactive,50000.0
CHEMBL503399,Oc1cccc(-c2nsc(-c3cccc(O)c3)n2)c1,inactive,50000.0
CHEMBL1939552,Nc1ccc(-c2nsc(-c3ccc(N)cc3)n2)cc1,inactive,26500.0
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive,25000.0
CHEMBL87333,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,inactive,50000.0
CHEMBL111234,Oc1ccc(CCc2cc(O)cc(O)c2)cc1,inactive,50000.0
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,active,230.0
CHEMBL1956171,N#Cc1ccc(Oc2cccnc2)cc1,active,289.0
CHEMBL1728910,N#Cc1ccc(Oc2cccnc2)cc1C#N,intermediate,5030.0
CHEMBL1956175,N#Cc1ccc(Oc2cccnc2)cc1NCc1ccccc1,active,986.0
CHEMBL1956179,N#Cc1ccc(Oc2cccnc2)cc1Oc1cccnc1,active,304.0
CHEMBL1956180,N#Cc1ccc(Oc2cccnc2)c(Oc2cccc(Cl)c2)c1,active,229.0
CHEMBL1955869,N#Cc1ccc(-n2ccc3ccncc32)cc1,active,93.0
CHEMBL1956183,Clc1ccc(-n2ccc3ccncc32)cc1,active,523.0
CHEMBL1956186,Cc1cc(-n2ccc3ccncc32)ccc1Cl,active,59.0
CHEMBL1956188,N#Cc1ccc(-n2ccc3ccncc32)cc1Oc1ccccc1,active,114.0
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,1.0
CHEMBL1957208,Brc1cccc(-c2nc(-c3cccnc3)ns2)c1,intermediate,6730.0
CHEMBL1957209,COc1cccc(-c2nc(-c3cccnc3)ns2)c1,inactive,14900.0
CHEMBL1601919,c1ccc(-c2nc(-c3cccnc3)cs2)cc1,active,900.0
CHEMBL1957210,Fc1ccc(-c2nc(-c3cccnc3)cs2)cc1,inactive,17580.0
CHEMBL1957211,Clc1ccc(-c2nc(-c3cccnc3)cs2)cc1,intermediate,2390.0
CHEMBL1957212,Brc1ccc(-c2nc(-c3cccnc3)cs2)cc1,intermediate,7920.0
CHEMBL1957213,COc1ccc(-c2nc(-c3cccnc3)cs2)cc1,inactive,18000.0
CHEMBL1957214,c1cncc(-c2csc(-c3ccncc3)n2)c1,active,4.0
CHEMBL1957215,Oc1ccc(-c2nc(-c3cccnc3)cs2)cc1,inactive,11210.0
CHEMBL1957216,Clc1cc(-c2nc(-c3cccnc3)cs2)ccn1,active,164.0
CHEMBL1957217,COc1cc(-c2nc(-c3cccnc3)cs2)ccn1,active,23.0
CHEMBL1957218,Cc1cnccc1-c1nc(-c2cccnc2)cs1,active,78.0
CHEMBL1957219,Brc1ccc(-c2csc(-c3ccncc3)n2)cn1,intermediate,2680.0
CHEMBL1957220,Brc1ccc(-c2csc(-c3cccnc3)n2)cn1,intermediate,7410.0
CHEMBL1957221,COc1ccc(-c2csc(-c3ccncc3)n2)cn1,intermediate,1040.0
CHEMBL1957222,CCOc1ccc(-c2csc(-c3ccncc3)n2)cn1,intermediate,1360.0
CHEMBL1957223,COc1ccc(-c2csc(-c3cccnc3)n2)cn1,active,590.0
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive,25000.0
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,2.0
CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,active,8.0
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,3.0
CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,active,12.0
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,intermediate,1500.0
CHEMBL131921,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,inactive,113000.0
CHEMBL2011191,O=C1c2ccccc2OC(O)C1c1ccccc1,inactive,170000.0
CHEMBL2011192,O=C1c2ccccc2OCC1c1ccc(O)cc1,inactive,160000.0
CHEMBL2011193,O=C1c2ccccc2OCC1c1ccc(O)c(O)c1,inactive,200000.0
CHEMBL274826,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,active,260.0
CHEMBL2011171,O=C1c2ccccc2OCC1c1ccccc1,inactive,29000.0
CHEMBL2011172,Cc1ccc2c(c1)C(=O)C(c1ccccc1)CO2,inactive,44000.0
CHEMBL2011173,Cc1ccc2c(c1)OCC(c1ccccc1)C2=O,inactive,18000.0
CHEMBL2011174,Cc1cccc(C2COc3ccccc3C2=O)c1,inactive,20000.0
CHEMBL2011175,Cc1ccc(C2COc3ccccc3C2=O)cc1,inactive,41000.0
CHEMBL2011176,O=C1c2c(ccc3ccccc23)OCC1c1ccccc1,inactive,20000.0
CHEMBL2011177,O=C1c2ccccc2OCC1c1ccc(Oc2ccccc2)cc1,intermediate,2400.0
CHEMBL2011180,COc1ccc2c(c1)C(=O)C(c1ccccc1)CO2,active,260.0
CHEMBL1165711,COc1ccc2c(c1)OCC(c1ccccc1)C2=O,inactive,41000.0
CHEMBL2011181,COc1ccccc1C1COc2ccccc2C1=O,inactive,97000.0
CHEMBL2011182,COc1cccc(C2COc3ccccc3C2=O)c1,inactive,99000.0
CHEMBL2011183,COc1ccc(C2COc3ccccc3C2=O)cc1,inactive,24000.0
CHEMBL2011184,COc1cc(OC)cc(C2COc3ccccc3C2=O)c1,inactive,11000.0
CHEMBL2011185,O=C1c2ccccc2OCC1c1ccsc1,inactive,30000.0
CHEMBL2011186,O=C1c2ccccc2OCC1c1cccnc1,intermediate,5800.0
CHEMBL2011187,O=C1c2cc(F)ccc2OCC1c1ccccc1,inactive,32000.0
CHEMBL2011188,O=C1c2cc(Cl)ccc2OCC1c1ccccc1,intermediate,5100.0
CHEMBL2011189,O=C1c2cc(Br)ccc2OCC1c1ccccc1,inactive,29000.0
CHEMBL2011190,CC(C)(C)c1ccc2c(c1)C(=O)C(c1ccccc1)CO2,inactive,61000.0
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,intermediate,1300.0
CHEMBL1077603,C[C@]12CC[C@H]3[C@@H](CCC4=C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,active,183.0
CHEMBL1629804,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C)[C@@H]1CCC2=O,active,135.0
CHEMBL2058266,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4CCC[C@]35C)[C@@H]1CCC2=O,active,970.0
CHEMBL1629800,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C=CCC[C@@]43C)[C@@H]1CCC2=O,active,225.0
CHEMBL1629802,C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@@H]5O[C@@H]5CC[C@]34C)[C@@H]1CCC2=O,active,145.0
CHEMBL2058267,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC=CC[C@@]43C)[C@@H]1CCC2=O,intermediate,1733.0
CHEMBL2058268,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5O[C@@H]5C[C@@]43C)[C@@H]1CCC2=O,intermediate,1150.0
CHEMBL132530,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,active,42.0
CHEMBL2163638,CC(C)C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1,active,500.0
CHEMBL2163639,O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,active,228.0
CHEMBL2163646,COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,active,43.0
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,41.0
CHEMBL2163641,C=C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1,active,17.0
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,52.0
CHEMBL2165325,O=C1CCc2cc(-c3cccnc3)cc(-c3ccsc3)c2N1,active,275.0
CHEMBL2165324,O=C1CCc2cc(-c3cccnc3)cc(-c3cccnc3)c2N1,active,954.0
CHEMBL2165323,O=C1CCc2cc(-c3cccnc3)cc(-c3ccccc3)c2N1,active,394.0
CHEMBL2165322,O=C1CCc2cc(-c3cccnc3)cc(Br)c2N1,intermediate,2901.0
CHEMBL2165321,CN1C(=O)CCc2cc(-c3cccnc3)c(OCc3ccccc3)cc21,active,11.0
CHEMBL2165320,O=C1CCc2cc(-c3cccnc3)c(OCc3ccccc3)cc2N1,active,35.0
CHEMBL2165319,CN1C(=O)CCc2cc(-c3cccnc3)c(OC3CCCC3)cc21,active,22.0
CHEMBL2165318,O=C1CCc2cc(-c3cccnc3)c(OC3CCCC3)cc2N1,active,162.0
CHEMBL2165317,CCOc1cc2c(cc1-c1cccnc1)CCC(=O)N2C,active,48.0
CHEMBL2165316,CCOc1cc2c(cc1-c1cccnc1)CCC(=O)N2,active,488.0
CHEMBL2165315,COc1cc2c(cc1-c1cccnc1)CCC(=O)N2C,active,49.0
CHEMBL2165314,COc1cc2c(cc1-c1cccnc1)CCC(=O)N2,active,447.0
CHEMBL446083,CN1C(=O)CCc2cc(-c3cccnc3)ccc21,active,426.0
CHEMBL2165313,O=C1CCc2cc(-c3cccnc3)c(O)cc2N1,intermediate,3073.0
CHEMBL62811,O=C1CCc2cc(-c3cccnc3)ccc2N1,intermediate,5000.0
CHEMBL1083653,O=[N+]([O-])c1ccc(Cn2ccnc2)c(Oc2ccccc2)c1,active,12.0
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,9.9
CHEMBL132530,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,active,48.6
CHEMBL1200374,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,50.1
